"movieId","title","genres","Director","Actors","Overview","Production_Countries","Production_Companies","Vote_Average","Vote_Count","Budget","Revenue","Keywords","Runtime","Content_Type","poster_path","backdrop_path","trailer_key"
"200582.0","Hunting Season (2010)","Crime|Mystery|Thriller","Yavuz Turgul","Şener Şen, Cem Yılmaz, Çetin Tekindor","Veteran homicide cop Fermanand his hot-headed partner İdris team up with rookie cop and anthropology major Hasan to investigate the murder of a young woman. The suspects include her conservative family, who might have killed her for honor, her drug-dealing boyfriend and aged billionaire Battal who had taken the victim as his second wife.","Turkey","Pro Film, Fida Film","7.0","179.0","0.0","0.0","","140.0","Movie","","",""
"200583.0","Griff the Invisible (2010)","Romance|Science Fiction|Comedy|Drama","Leon Ford","Ryan Kwanten, Maeve Dermody, Patrick Brammall","Griff, office worker by day, superhero by night, has his world turned upside down when he meets Melody, a beautiful young scientist who shares his passion for the impossible.","Australia","Screen Australia, Fulcrum Media Finance, Screen NSW, Frame, Set & Match, Green Park Pictures","5.672","102.0","2902660.0","0.0","superhero, bullying, love, loneliness, scientist, surveillance, invisibility, imagination","93.0","Movie","","",""
"200584.0","Wild Target (2010)","Action|Comedy","Jonathan Lynn","Bill Nighy, Emily Blunt, Rupert Grint","Victor Maynard is a middle-aged, solitary assassin who lives to please his formidable mother, despite his own peerless reputation for lethal efficiency. His professional routine is interrupted when he finds himself drawn to one of his intended victims. After sparing her life, he unexpectedly acquires a young apprentice. Believing Victor to be a private detective, his two new companions tag along, while he attempts to thwart the murderous attentions of his unhappy client.","France, United Kingdom","Regent Capital, Magic Light Pictures, CinemaNX, Isle of Man Film, EFD Films, Matador Pictures, Cinema Four, Honest Engine Films","6.428","755.0","8000000.0","3494154.0","mother, assassin, london, england, robbery, hitman, gangster, detective, insomnia, apprentice, remake, revenge, murder, art, surveillance","98.0","Movie","","",""
"200586.0","Dragon Trap (2010)","Action|Crime|Thriller","Uğur Yücel","Uğur Yücel, Kenan İmirzalıoğlu, Nejat İşler","When a serial killer goes after former convicted pedophiles, it is up to Police Commissioner Abbas and his Chief Celal to stop the killings.","Turkey","","5.7","28.0","0.0","0.0","","135.0","Movie","","",""
"200587.0","Sherlock: The Blind Banker (2010)","Crime|Mystery|TV Movie|Drama","","Benedict Cumberbatch, Martin Freeman","A modern update finds the famous sleuth and his doctor partner solving crime in 21st century London.","United Kingdom, United States of America","Hartswood Films, BBC Cymru Wales, Masterpiece","8.514","6008.0","","","london, england, detective, based on novel or book, workaholic, investigation, friendship, police, genius, murder, whodunit, doctor, private detective, murder mystery, police procedural, sherlock holmes, army medic, cerebral, suspenseful, tense, gang solves mystery, witty, deduction, urgent, sharp, tortured genius","90.0","TV","","",""
"200588.0","Udaan (2010)","Drama","Vikramaditya Motwane","Ronit Roy, Rajat Barmecha, Aayan Boradia","Upon returning to his industrial hometown, a young man must decide whether to follow his own dreams or acquiesce to his father's plans for his future.","India","UTV Spotboy Motion Pictures, Anurag Kashyap Films, Sanjay Singh Films","7.217","213.0","800000.0","520000.0","coming of age","138.0","Movie","","",""
"200589.0","Simple Simon (2010)","Comedy|Drama","Andreas Öhman","Bill Skarsgård, Martin Wallström, Cecilia Forss","Simon has Asperger's syndrome and doesn't like changes in his life. He lives with his big brother Sam and Sam's girlfriend Frida. When Frida can't stand having to adapt to Simon's peculiarities anymore she takes off, leaving Simon with having to find a new, perfect, girlfriend for his brother.","Sweden","Naive Film, Filmlance International, Dagsljus Filmequipment, Ljud & Bildmedia, Kameraten, Ljudfadern, Sonet Film, Scenkonstbolaget Film","7.242","157.0","0.0","3476910.0","small town, sibling relationship, girlfriend, asperger's syndrome","85.0","Movie","","",""
"200590.0","Trust (2010)","Thriller|Crime|Drama","David Schwimmer","Clive Owen, Catherine Keener, Liana Liberato","A suburban family is torn apart when fourteen-year-old Annie meets her first boyfriend online. After months of communicating via online chat and phone, Annie discovers her friend is not who he originally claimed to be. Shocked into disbelief, her parents are shattered by their daughter's actions and struggle to support her as she comes to terms with what has happened to her once innocent life.","United States of America","Dark Harbor Stories, Nu Image, Millennium Media","6.549","1006.0","9500000.0","120000.0","pedophilia, child abuse, rape, sexual abuse, obsession, lie, paedophilia, teenage girl, school, internet, best friend, counselor, internet chat, duringcreditsstinger, online dating, online chat, catfishing, online hookup, online predator, child sexual abuse","104.0","Movie","","",""
"200591.0","Incident by a Bank (2010)","Action|Crime|Comedy|Drama","Ruben Östlund","Lars Melin, Henrik Vikman, Bahador Foladi","Incident by a bank is a detailed account of a failed bank robbery: A single take where over 90 people perform a meticulous choreography for the camera. The film recreates an actual event that took place in Stockholm in June 2006.","Sweden","Backa Teater, Film i Väst, Plattform Produktion, Svenska Filminstitutet, Chimney Sweden","6.592","71.0","0.0","0.0","based on true story, bank robbery, short film","12.0","Movie","","",""
"200592.0","IMAX Hubble (2010)","(no genres listed)","Toni Myers","Leonardo DiCaprio","An IMAX 3D camera chronicles the effort of 7 astronauts aboard the Space Shuttle Atlantis to repair the Hubble Space Telescope.","Canada, United States of America","Warner Bros. Pictures, IMAX","7.038","106.0","0.0","0.0","space, space shuttle, woman director","44.0","Movie","","",""
"200593.0","The Crossing (2010)","Crime|Drama","Teng-Yuan Chang","Jag Huang, Liao Yi-chiao, Tsai Chen-Nan","It's the summer of 1993, six months since the death of Wang's wife, Chuen-Ying. His son, Chi-Shiung, has just come home from Taipei in order to take care of his father's Baozi (steamed buns with stuffing) business. Although he didn't want to take over his father's store, Wang insisted he wanted to keep it. Chi-Shiung suggested to his father that he hire some extra staff and so Ying, a Vietnam woman, is hired. In the mean-time Wang can't get over Chuen-Ying's death and begins to burden Ying.  —Jean Huang","","","0.0","0.0","0.0","0.0","","37.0","Movie","","",""
"200594.0","The Beaver (2011)","Drama","Jodie Foster","Mel Gibson, Jodie Foster, Jennifer Lawrence","Suffering from a severe case of depression, toy company CEO Walter Black begins using a beaver hand puppet to help him open up to his family. With his father seemingly going insane, adolescent son Porter pushes for his parents to get a divorce.","United Arab Emirates, United States of America","Anonymous Content, Summit Entertainment, Participant, Image Nation Abu Dhabi","6.376","897.0","21000000.0","970816.0","depression, puppet, woman director","91.0","Movie","","",""
"200595.0","Our Grand Despair (2011)","Drama","Seyfi Teoman","İlker Aksum, Fatih Al, Güneş Sayın","The peaceful cohabitation of two 30-something bachelors is disrupted when they both fall in love with the charming young woman who moves in with them.","Turkey","","6.5","36.0","0.0","0.0","","102.0","Movie","","",""
"200596.0","The Divide (2011)","Horror|Thriller|Science Fiction","Xavier Gens","Lauren German, Michael Biehn, Milo Ventimiglia","Survivors of a nuclear attack are grouped together for days in the basement of their apartment building, where fear and dwindling supplies wear away at their dynamic.","Canada, Germany, United States of America","Instinctive Film, Preferred Content, Julijette, The Ink Connection, BR Group, MFM","5.888","702.0","3000000.0","156362.0","basement, septic tank, town in panic, welding, gunshot","112.0","Movie","","",""
"200597.0","The Cabin in the Woods (2011)","Horror|Mystery","Drew Goddard","Kristen Connolly, Fran Kranz, Chris Hemsworth","Five friends set out for a weekend at a remote cabin in the woods, expecting nothing more than fun and relaxation. As night falls, they discover that something far more unsettling is at work and that nothing about their getaway is what it seems.","United States of America","Mutant Enemy Productions","6.641","8260.0","30000000.0","71038838.0","giant snake, school party, motorcycle crash, abandoned house, woods, marijuana, cabin, apocalypse, zombie, werewolf, creature, cabin in the woods, video wall, speaker phone, young adult, college student, lovecraftian, indifferent, 林中小屋, teen scream","95.0","Movie","","",""
"200598.0","The Grey (2011)","Thriller|Drama|Action|Adventure","Joe Carnahan","Liam Neeson, Dermot Mulroney, Frank Grillo","Following a grueling five-week shift at an Alaskan oil refinery, workers led by sharpshooter John Ottway are flying home for a much-needed vacation. But a brutal storm causes their plane to crash in the frozen wilderness, and only eight men, including Ottway, survive. As they trek southward toward civilization and safety, Ottway and his companions must battle mortal injuries, the icy elements, and a pack of hungry wolves.","United Kingdom, United States of America","Open Road Films, Scott Free Productions, 1984 Private Defense Contractors, Inferno Distribution, Chambara Pictures, LD Entertainment","6.57","3979.0","25000000.0","79781695.0","wolf, flashback, alaska, airplane crash, struggle for survival, based on short story, campfire, male camaraderie, oil rig , aftercreditsstinger, wolf pack, american wilderness, aggressive, grieving man, outdoors, wolf hunter","117.0","Movie","","",""
"200599.0","Love Likes Coincidences (2011)","Romance|Drama","Ömer Faruk Sorak","Mehmet Günsür, Belçim Bilgin, Altan Erkekli","Year 1977, a September morning in Ankara... Yilmaz tries to rush his pregnant wife Neriman to the hospital and he crushes into Omer's car. This accident causes Omer's pregnant wife Inci, who was in the back seat, to have a pre-term labor. The babies are born on the same day. They see each other for the first time... This accident is the threshold of the coincidences that bring Ozgur and Deniz together.","Turkey","Böcek Yapım","6.8","100.0","0.0","13585314.0","love triangle, photographer, coincidence, tragedy, hospital, childhood, istanbul, turkey","118.0","Movie","","",""
"200600.0","Jesus Henry Christ (2011)","Family|Drama|Comedy","Dennis Lee","Michael Sheen, Toni Collette, Jason Spevack","At the age of ten, Henry James Hermin, a boy who was conceived in a petri-dish and raised by his feminist mother, follows a string of Post-It notes in hopes of finding his biological father.","United States of America","Reliance Big Entertainment, Hopscotch Pictures, Red Om Films, IM Global","6.152","122.0","0.0","20184.0","feminist, note, missing parent","92.0","Movie","","",""
"200601.0","The Extreme Tragic Story of Celal Tan and His Family (2011)","Comedy|Drama","Onur Ünlü","Selçuk Yöntem, Ezgi Mola, Bülent Emin Yarar","Celal Tan is a well-respected constitutional law professor who lives in a provincial city has two children from his first marriage. Many years after the death of his first wife, he married a woman much younger than him, a university student, whose life he has saved in some way. In the third year of their marriage, the extremely tragic story of Celal Tan and his family begins after a big crisis happened in front of the whole family. While trying to hide the secret, the family falls into absurd and tragicomic positions. Regardless of all happenings, Celal Tan tries to keep the family together.","Turkey","efLÂtunfilm","5.5","33.0","300000.0","0.0","","99.0","Movie","","",""
"200602.0","My Grandfather's People (2011)","Family|Drama|History|Comedy","Çağan Irmak","Çetin Tekindor, Yiğit Özşener, Gökçe Bahadır","A feature film that tells the story of the director's grandfather who was forced to leave Crete in the 1920s during the Greek-Turkish population exchange.","Greece, Turkey","Ay Yapım, Most Production","7.468","63.0","0.0","6086224.0","","123.0","Movie","","",""
"200603.0","Losers' Club (2011)","Comedy|Drama","Tolga Örnek","Nejat İşler, Yiğit Özşener, Ahu Türkpençe","Kaan and Mete, co-hosts of a mid 1990s radio show called Kaybedenler Kulübü (Losers' Club), struggle to deal with their daily lives after their show becomes an instant hit. Kaan meets Zeynep, the girl of his dreams, but their relationship comes under pressure as the show continues to stir controversy and attract fans from every segment of Istanbul society.","Turkey","Ekip Film","6.5","138.0","0.0","2692857.0","","105.0","Movie","","",""
"200604.0","That's What I Am (2011)","Romance|Comedy|Family|Drama","Michael Pavone","Chase Ellison, Ed Harris, Molly Parker","A coming-of-age story that follows 12-year-old Andy Nichol, a bright student who, like most kids his age, will do anything to avoid conflict for fear of suffering overwhelming ridicule and punishment from his junior high school peers.","United States of America","WWE Studios","6.801","191.0","5000000.0","0.0","california, coming of age, teenage girl, middle school, teenage boy, 1960s","101.0","Movie","","",""
"200605.0","Black Mirror: The National Anthem (2011)","Drama|Thriller|TV Movie|Science Fiction","","","Twisted tales run wild in this mind-bending anthology series that reveals humanity's worst traits, greatest innovations and more.","United Kingdom","House of Tomorrow, Zeppotron, Broke & Bones","8.285","5788.0","","","technology, dystopia, satire, anthology, dark comedy, punishment, social satire, alternative reality, humanity, cyber thriller, near future, social sci-fi, horror, crime","","TV","","",""
"200606.0","Black Mirror: Fifteen Million Merits (2011)","Science Fiction|Drama|Thriller|TV Movie","","","Twisted tales run wild in this mind-bending anthology series that reveals humanity's worst traits, greatest innovations and more.","United Kingdom","House of Tomorrow, Zeppotron, Broke & Bones","8.285","5788.0","","","technology, dystopia, satire, anthology, dark comedy, punishment, social satire, alternative reality, humanity, cyber thriller, near future, social sci-fi, horror, crime","","TV","","",""
"200607.0","Black Mirror: The Entire History of You (2011)","Drama|TV Movie|Science Fiction|Thriller","","","Twisted tales run wild in this mind-bending anthology series that reveals humanity's worst traits, greatest innovations and more.","United Kingdom","House of Tomorrow, Zeppotron, Broke & Bones","8.285","5788.0","","","technology, dystopia, satire, anthology, dark comedy, punishment, social satire, alternative reality, humanity, cyber thriller, near future, social sci-fi, horror, crime","","TV","","",""
"200608.0","Oslo, August 31st (2011)","Drama","Joachim Trier","Anders Danielsen Lie, Malin Crépin, Hans Olav Brenner","A recovering drug addict is granted a day’s leave from rehab and returns to Oslo, where he reconnects with friends, faces the weight of his past, and struggles with uncertainty about his future. Over the course of one day, he drifts through encounters that reflect his longing for connection and his deep sense of alienation.","Norway","Motlys, Don't Look Now","7.478","476.0","0.0","1481665.0","depression, based on novel or book, job interview, loneliness, recovering addict, old friends, suicide thoughts, oslo, norway, sad","90.0","Movie","","",""
"200609.0","The Hidden Face (2011)","Mystery|Thriller","Andrés Baiz","Quim Gutiérrez, Martina García, Clara Lago","A Spanish orchestra conductor deals with the mysterious disappearance of his girlfriend.","Colombia, Spain","Dynamo, Fox International Productions Spain, Avalon","7.3","1088.0","0.0","0.0","orchestra, girlfriend, disappearance, voyeurism, orchestra conductor, secret room","92.0","Movie","","",""
"200610.0","Junior (2011)","Fantasy|Horror","Julia Ducournau","Garance Marillier, Yacine N'Diaye, Aude Briant","A pimple-faced 13-year-old tomboy starts morphing in bizarre ways after catching stomach flu.","France","Kazak Productions","6.5","68.0","0.0","0.0","woman director, short film","22.0","Movie","","",""
"200611.0","Sleep Tight (2011)","Thriller|Horror","Jaume Balagueró","Luis Tosar, Marta Etura, Alberto San Juan","César, an unhappy concierge, maintains a peculiar relationship with the very diverse inhabitants of the upper-class apartment building where he works in Barcelona.","Spain","Castelao Productions, Cubica, Coser y Cantar, Canal+ España, Filmax, TV3","7.058","1167.0","5000000.0","8791590.0","jealousy, barcelona, spain, blackmail, manipulation, letter, concierge, sociopath, caretaker, loneliness, stalking, cruelty, apartment building, receptionist, police investigation, radio show, abuse, chloroform","101.0","Movie","","",""
"200612.0","The Fantastic Flying Books of Mr. Morris Lessmore (2011)","Animation|Adventure","Brandon Oldenburg, William Joyce","","After a hurricane levels his city, a young man wanders into a mysterious library where books literally come to life. This film won the Oscar for Best Animated Short Film in 2012.","United States of America","Moonbot Studios","7.456","125.0","0.0","0.0","short film","15.0","Movie","","",""
"200613.0","Bicycle (2011)","Drama","Wang Xiaoshuai","Cui Lin, Li Bin, Zhou Xun","A seventeen-year-old country boy working in Beijing as a courier has his bicycle stolen, and finds it with a schoolboy his age.","China, France, Taiwan","Arc Light Films, Pyramide Productions","6.737","76.0","0.0","0.0","robbery, bicycle, courier, stolen bicycle, beijing, china, bicycle courier, teenage protagonist","113.0","Movie","","",""
"200614.0","Ice Age: Continental Drift (2012)","Adventure|Family|Comedy|Animation","Steve Martino, Mike Thurmeier","Ray Romano, John Leguizamo, Denis Leary","Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.","United States of America","Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox","6.4","7903.0","95000000.0","877244782.0","villain, sequel, prehistory, seal (animal), aftercreditsstinger, duringcreditsstinger, melting ice, floating ice, land bridge, era, glaciale","88.0","Movie","","",""
"200615.0","Inside (2012)","Drama","Daryn Tufts","Luke Goss, Paul Rae, Isaac C. Singleton, Jr.","Prison inmate Miles Barrett is ripped awake in the middle of the night by a terrifying crash, gunfire, and the sickening screams of a man being torn apart. Something is loose in the prison - and it's coming for Miles...","United States of America","DeepStudios","4.0","16.0","0.0","0.0","prisoner, prison cell","85.0","Movie","","",""
"200616.0","Arbitrage (2012)","Thriller|Drama","Nicholas Jarecki","Richard Gere, Susan Sarandon, Tim Roth","A troubled hedge fund magnate, desperate to complete the sale of his trading empire, makes an error that forces him to turn to an unlikely person for help.","United States of America","Lucky Monkey Pictures, Parlay Films, LB Productions, Artina Films, Alvernia Studios","6.313","898.0","12000000.0","35500000.0","manager, mental breakdown, cover-up, hedge fund","100.0","Movie","","",""
"200617.0","Trouble with the Curve (2012)","Drama|Romance","Robert Lorenz","Clint Eastwood, Amy Adams, Justin Timberlake","Slowed by age and failing eyesight, crack baseball scout Gus Lobel takes his grown daughter along as he checks out the final prospect of his career. Along the way, the two renew their bond, and she catches the eye of a young player-turned-scout.","United States of America","Malpaso Productions, Warner Bros. Pictures","6.994","1654.0","60000000.0","49000000.0","baseball, pitcher, home run, aging, cigar smoking, talent scout, draft, motel room, baseball scout, failing eyesight, blurry vision, blurred sight, father daughter relationship, awestruck","111.0","Movie","","",""
"200618.0","Kon-Tiki (2012)","Adventure|History","Joachim Rønning, Espen Sandberg","Pål Sverre Hagen, Anders Baasmo Christiansen, Tobias Santelmann","The true story about legendary explorer Thor Heyerdahl and his epic crossing of the Pacific on a balsa wood raft in 1947, in an effort to prove it was possible for South Americans to settle in Polynesia in pre-Columbian times.","Denmark, Germany, Norway, Sweden, United Kingdom","Stunt Bros, Recorded Picture Company, Roenbergfilm, DCM Pictures, Film i Väst, Nordisk Film Denmark","6.893","793.0","16600000.0","0.0","ocean, shark attack, pacific, raft, lost at sea, sea voyage","118.0","Movie","","",""
"200619.0","A Royal Affair (2012)","Drama|History|Romance","Nikolaj Arcel","Alicia Vikander, Mads Mikkelsen, Mikkel Boe Følsgaard","A young queen falls in love with her physician, and they start a revolution that changes their nation forever.","Czech Republic, Denmark, Germany, Sweden","Sirena Film, Zentropa Entertainments, DR, SVT, Film i Väst, Den Vestdanske Filmpulje","7.365","911.0","8000000.0","14800000.0","infidelity, secret love, love triangle, politics, queen, coup d'etat, royal family, royalty, enlightenment, religion, historical fiction, doctor, period drama, 18th century, illegitimate child, danish history, reform, aristocracy, unhappy marriage, unfaithful wife","137.0","Movie","","",""
"200620.0","War Witch (2012)","Drama|War","Kim Nguyen","Rachel Mwanza, Alain Lino Mic Eli Bastien, Serge Kanyinda","Somewhere in Sub-Saharan Africa, Komona a 14-year-old girl tells her unborn child growing inside her the story of her life since she has been at war. Everything started when she was abducted by the rebel army at the age of 12.","Canada, Congo","Item 7, Shen Studios, Gestion SODEC, Téléfilm Canada, SODEC","6.556","107.0","0.0","0.0","rebellion, rape, civil war, africa, rebel, pregnancy, slavery, murder, gun battle, shaman, soldier, massacre, battle, birth, death of parent, teenage pregnancy, child soldier, children in wartime","90.0","Movie","","",""
"200621.0","Sleepwalk with Me (2012)","Comedy","Mike Birbiglia","Mike Birbiglia, Lauren Ambrose, James Rebhorn","A burgeoning stand-up comedian struggles with the stress of a stalled career, a stale relationship, and the wild spurts of severe sleepwalking he is desperate to ignore.","United States of America","Sleepwalkers Anonymous, This American Life","6.466","192.0","0.0","2263436.0","dreams, nightmare, marriage, comedian, road trip, wedding, relationship, sleepwalking, sleeping disorder","81.0","Movie","","",""
"200622.0","Sherlock: The Hounds of Baskerville (2012)","TV Movie|Mystery|Drama|Crime","Hiroshi Nishitani","Dean Fujioka, Takanori Iwata, Yuko Araki","Based on the feature-length novel ""The Hound of the Baskervilles"" written by Arthur Conan Doyle, which is the movie version of the TV drama ""Sherlock"" broadcast on the Fuji TV series in 2019.","Japan","TOHO","7.0","6.0","0.0","0.0","based on novel or book, detective, sherlock, sherlock holmes","118.0","Movie","","",""
"200623.0","The Mountain (2012)","War|Thriller|Action","Christopher Walker","Sue Perkins, Nicholas Hammond, Peter Husty","The Sound of Music is one of the most enduringly popular films ever made, yet behind it lays an even more astonishing family story. Sue Perkins travels to Salzburg, Ellis Island and Vermont to discover how the family made a living in America as the Trapp Family Singers and they eventually bought an estate in Vermont which looks uncannily like Austria. She also discovers that the ultimate feel good story has dark undertones, is disliked by Austrians, and witnesses the first ever performance of the musical in Salzburg itself.","United Kingdom","BBC","0.0","0.0","0.0","0.0","","48.0","Movie","","",""
"200624.0","Vanishing Waves (2012)","Romance|Thriller|Science Fiction","Kristina Buožytė","Marius Jampolskis, Jurga Jutaitė, Rudolfas Jansonas","Lucas is a scientist who works near the European experimental project that focus on advanced ‘human neuron research’. The project is to transfer neuron information from one human mind to another. Lukas is chosen to connect his mind with a comatose woman he named Aurora.","Belgium, France, Lithuania","Eurimages, Acajou Films, Tremora, Media Programme of the European Community, Lietuvos Respublikos kulturos ministerija, Les Films 2 Cinema","5.856","66.0","0.0","0.0","experiment, woman director","120.0","Movie","","",""
"200625.0","Compliance (2012)","Drama|Thriller","Craig Zobel","Ann Dowd, Dreama Walker, Pat Healy","On a particularly busy day at a suburban Ohio fast food restaurant, manager Sandra receives a phone call from a police officer saying that an employee has stolen money from a customer.","United States of America","Bad Cop / Bad Cop, Dogfish Pictures, Muskat Filmed Properties, Low Spark Films","6.358","744.0","270000.0","592116.0","manager, fast food restaurant, based on true story, ohio, teenage girl, psychological thriller, police officer, police investigation, obedience, milgram experiment, obedience to authority","90.0","Movie","","",""
"200626.0","Barbara (2012)","Drama","Christian Petzold","Nina Hoss, Ronald Zehrfeld, Rainer Bock","In 1980s East Germany, Barbara is a Berlin doctor banished to a country medical clinic for applying for an exit visa. Deeply unhappy with her reassignment and fearful of her co-workers as possible Stasi informants, Barbara stays aloof, especially from the good natured clinic head, Andre.","Germany","Schramm Film, ZDF, ARTE","7.2","345.0","0.0","6889185.0","small town, visa, stasi, lover, doctor, east germany, 1980s","105.0","Movie","","",""
"200627.0","Europa Report (2013)","Science Fiction|Thriller","Sebastián Cordero","Anamaria Marinca, Michael Nyqvist, Sharlto Copley","A crew of international astronauts are sent on a private mission to Jupiter's fourth moon.","United States of America","Wayfare Entertainment, Misher Films, Start Motion Pictures","6.3","1463.0","0.0","125687.0","spacecraft, jupiter, space travel, extraterrestrial life form, found footage, space adventure","90.0","Movie","","",""
"200628.0","The East (2013)","Drama|Thriller","Zal Batmanglij","Brit Marling, Alexander Skarsgård, Elliot Page","An operative for an elite private intelligence firm finds her priorities irrevocably changed after she is tasked with infiltrating an anarchist group known for executing covert attacks upon major corporations.","United States of America, United Kingdom","TSG Entertainment, Scott Free Productions","6.553","818.0","6500000.0","2401510.0","secret organization, murder, eco terrorism, environmentalism","116.0","Movie","","",""
"200629.0","August: Osage County (2013)","Drama|Comedy","John Wells","Meryl Streep, Julia Roberts, Julianne Nicholson","An intense look at the lives of the strong-willed daughters of the Weston family, whose paths have diverged until a family crisis brings them back to the Midwest house they grew up in, and to the dysfunctional mother who raised them.","United States of America","Jean Doumanian Productions, Smokehouse Pictures, Battle Mountain Films, Yucaipa Films, The Weinstein Company","6.9","1546.0","25000000.0","74188937.0","suicide, funeral, southern usa, drug addiction, oklahoma, based on play or musical, family secrets, dysfunctional family, cancer, suicide of father, midwest, alcoholic father, protective father, mental disorders, family home, bad mother, sisterhood, abusive mother, sick mother, mother daughter relationship, brother sister relationship, pills, pill-addicted, toxic family","121.0","Movie","","",""
"200630.0","Metallica: Through the Never (2013)","Music","Nimród Antal","Dane DeHaan, James Hetfield, Lars Ulrich","Trip, a young roadie for Metallica, is sent on an urgent mission during the band's show. But what seems like a simple assignment turns into a surreal adventure.","United States of America","Exclusive Media, Picturehouse Entertainment","6.795","297.0","18000000.0","7972967.0","concert, heavy metal","93.0","Movie","","",""
"200631.0","Omar (2013)","Thriller|Drama|Romance","Roschdy Zem","Sami Bouajila, Maurice Bénichou, Denis Podalydès","In the summer of 1991 an elderly woman Ghislaine Marchal is found murdered in the basement of her home with the message ""Omar M'a Tuer"" (Omar has kill me) written beside in her own blood. Despite a lack of forensic or DNA evidence, her Moroccan gardener Omar Raddad is found guilty and sentenced to 18 years in a French prison. Shocked by the case, and convinced of his innocence, journalist Pierre-Emmanuel Vaugrenard moves to Nice to investigate, and uncover the truth...","France, Morocco","Tessalit Production, Mars Films, France 2 Cinéma","6.701","144.0","0.0","0.0","based on true story","85.0","Movie","","",""
"200632.0","Borgman (2013)","Drama|Thriller","Alex van Warmerdam","Jan Bijvoet, Hadewych Minis, Jeroen Perceval","An enigmatic vagrant cons himself into the home life of an arrogant upper-class family, turning their lives into a psychological nightmare in the process.","Netherlands, Denmark, Belgium","Graniet Film, Epidemic, Angel Films","6.49","339.0","0.0","0.0","nightmare, dog, bedtime story, vagrant","113.0","Movie","","",""
"200633.0","The Congress (2013)","Animation|Drama|Science Fiction","Ari Folman","Robin Wright, Harvey Keitel, Jon Hamm","An aging, out-of-work actress accepts one last job, though the consequences of her decision affect her in ways she didn't consider.","Belgium, France, Germany, Israel, Luxembourg, Poland","Entre Chien et Loup, Opus Film, Paul Thiltges Distributions, Liverpool, Pandora Film, France 2 Cinéma, Śląski Fundusz Filmowy, Canal+ Polska","6.4","556.0","0.0","455815.0","2030s","122.0","Movie","","",""
"200634.0","Breathe In (2013)","Drama","Drake Doremus","Guy Pearce, Felicity Jones, Amy Ryan","When a foreign exchange student arrives in a small upstate New York town, she challenges the dynamics of her host family's relationships and alters their lives forever.","United States of America","Indian Paintbrush, Super Crispy Entertainment","5.916","322.0","0.0","89661.0","new york city, crisis, marriage, exchange, relationship, lust, confrontation, family","98.0","Movie","","",""
"200635.0","Thou Gild'st the Even (2013)","Drama|Romance|Fantasy","Onur Ünlü","Ali Atay, Demet Evgar, Damla Sönmez","In a small town in Anatolia, whose inhabitants possess various supernatural powers but still have to deal with ordinary problems, Cemal helps out in his father’s barbershop and, in his free time, acts as a football referee.","Turkey","efLÂtunfilm","7.4","55.0","0.0","0.0","","107.0","Movie","","",""
"200636.0","Ida (2013)","Drama","Paweł Pawlikowski","Agata Trzebuchowska, Agata Kulesza, Dawid Ogrodnik","In 1960s Poland, young novitiate Anna is on the verge of taking her vows when she discovers a family secret dating back to the years of the German occupation.","Poland, Denmark","Opus Film, Phoenix Film Investments, Canal+ Polska, Phoenix Film Poland, Portobello Pictures","7.243","1019.0","1000000.0","15298355.0","nun, mine, family secrets, black and white, poland, convent (nunnery), 1960s","82.0","Movie","","",""
"200637.0","The Tale of The Princess Kaguya (2013)","Fantasy|Animation|Drama","Isao Takahata","Aki Asakura, Takeo Chii, Nobuko Miyamoto","Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthrals all who encounter her. But, ultimately, she must confront her fate.","Japan","Studio Ghibli, Hakuhodo DY Media Partners, KDDI, Mitsubishi Shoji, Nippon Television Network Corporation, TOHO, T2 Studio","8.1","1901.0","49300000.0","24366656.0","princess, historical, japanese woman, based on fairy tale, japanese folklore, bamboo, anime, fantasy, kaguya, approving, princesa","137.0","Movie","","",""
"200638.0","LFO (2013)","Drama|Science Fiction","Antonio Tublén","Patrik Karlson, Izabella Jo Tschig, Per Löfberg","LFO is a dark comedy/drama/Sci-Fi about a man who realizes that he can hypnotise with sound. He starts experimenting on his neighbors, where the abuse of power takes over and, eventually, severe consequences for mankind are at stake.","Denmark, Sweden","PingPongFilm, SpectreVision, Film i Skåne","6.161","28.0","0.0","0.0","","94.0","Movie","","",""
"200639.0","Attila Marcel (2013)","Comedy|Drama","Sylvain Chomet","Guillaume Gouix, Anne Le Ny, Bernadette Lafont","Paul is a sweet man-child, raised — and smothered — by his two eccentric aunts in Paris since the death of his parents when he was a toddler. Now thirty-three, he still does not speak. Paul's aunts have only one dream for him: to win piano competitions. Although Paul practices dutifully, he remains unfulfilled until he submits to the interventions of his upstairs neighbour. Suitably named after the novelist, Madame Proust offers Paul a concoction that unlocks repressed memories from his childhood and awakens the most delightful of fantasies.","France","Eurowide Film Production, Pathé","6.8","63.0","0.0","0.0","pianist, marcel proust","106.0","Movie","","",""
